rating,title,text,sentiment
1.0,Not official preorder link,At best: won’t count towards bb<br />At worst: possible scam,0
4.0,Seems like this was a crowd recording rather than an official ...,Seems like this was a crowd recording rather than an official bootleg from the band. There is a lack of quality when compared to those recordings but on the other hand they don't offer those on vinyl,1
4.0,From the forgotten dusty corners of artsy Krautrock comes...,"I've always enjoyed this Cd a little bit more than the other reviewer, apparently. A couple of the songs sound a bit trite for the Artrock genre, i admit. For example on ""LOOKING IN THE PAST"", you have long instrumental passages, arpeggios on keyboards, and female guest vocals sung by Gabi Rossmanith, who sounds a LOT like Renate from Amon Duul II. However, TANZ IM SCHNEE (Dance in the Snow) is much more fun, even tho the artrock standard acrouitments remain in place. TIMES OF DELIGHT has some interesting electric lead guitar work, that meshes well with the keyboard player. The lyrics, tho indecipherable, at least are sung by guys in the band. The next track is WEIT WEG, a very long composistion, starting out with acoustic guitar leads over heavy synth beds, with abrupt changes in time signiture--all well performed, no doubt thanks to a solid drummer. Also, there's a beautifully delicate flute passage doubled by the violin, over a guitar arpeggio. THe song makes a blitzkrieg change, with a totally unexpected instrumental color... TUBA! YUP, now that's what i call teutonic, TUBA! (and the song moves into waltz time, as if you walked into a beerhall on acid.) WHen the song flows into the vocal section, you'll hear a HUGE surprise for krautrock from the 1970s....GERMAN LYRICS! After some pretty violin/flute, the dynamics change again into two heavy electric guitars in call and response, then back to soft keyboard arpeggios draped with lead electric guitar. Overall, WEIT WEG's sound is psychedelic, tho probibly ecclectic would be a better discription. Instead of sitars, you got tubas, and instead of moogs, you have violins. The unusual instrumentation provides the saving grace of SIDDHARTHA's ""WELTSCHMERZ"". The CD concludes with GIFT OF THE FOOL-- violin figuring prominantly once again. Overall, SIDDHARTHA is one of those mildly trippy, krautrock/artrock bands, with tight, focused changes, long melodic passages, utilizing occasional unexpected instrumentation for a rock record.  SIDDHARTHA unfortunately only recorded this one album, breaking up after 4 years.<br />If you are into early ELOY, or bits of AMON DUUL II, RUFUS ZUFALL, LIGHTSHINE, or maybe FRAME, then you'd probibly enjoy this album, as an occasional sonic treat.",1
1.0,Not good at all.,They are terrible singers. This is for racists only. I even have a copy for sale on here for 99$ and I hate it. I'll probably donate the money to the NAACP.,0
1.0,"Great album, lazy CD","This product just the first disc of Trilogy (literally loads into the player as “Trilogy Disc 1”). If you’re looking for the original version w/ OG samples and recordings, you’ll be disappointed here.",0
2.0,No photocard,"Mine came arrived in good condition, but the album was missing a photocard, which is the whole reason I bought the album. Very disappointed about that.",0
1.0,Led Zeppelin CDRcheap copies,you will receive cheap cd-r box set.. Original rare silver CD releases were limited to 350 copies each better than 20 years ago.. Be aware be knowledgeable shop safe,0
5.0,Oldie goldies,One 9f my all time faves from the early 70's,1
5.0,Excellent!,Love this CD! Plays perfectly.,1
5.0,Great song!,Love this guy's voice and music. I really like this song - listen to it every day.,1
2.0,Close to Wicca,This is an ok book if you are Wicca-Tru or more of a universalist. The book has proven virtually useless in practicality.,0
5.0,Actual Rock and Roll,"Hey, Kids.  Put down your video games and quit messing on the innerwebs.  This is what actual rock and roll sounds like.  Go steal a guitar and find some loser friends and start a band.  Then learn to play every song on this album.  Then you will be alive.",1
1.0,Wrong cd😠,I did not ask for this CD . It was Janet jackson CD. Design of decades😤😠,0
5.0,JOHN PAUL II - I LOVE YOU!,I loved John Paul the Great.  There are very few items about him that I buy that are unsatisfactory; and this cd is no exception.,1
1.0,Junk.,I don't think the CD is a legit copy. The quality of sound is horrible. You can literally here the skipping and missing sounds everywhere. This is the worst CD I have ever bought in my entire life.,0
5.0,Makes a nice gift,This was a gift. The person really enjoyed receiving it. Prompt delivery.,1
5.0,"Sweet, beautiful music",Beautiful - I’ve always loved afterglow so I’m happy to finally have their music on CD,1
